Time Recorded,Total Apps,Store Entry Used
2018-02-21 22:22:54,1611,http://store.steampowered.com/search/?tags=21978&vrsupport=401

Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
b'667970',"b'VTOL VR'",29.99,"b'Aug 3, 2017'",96%,322,"b'Boundless Dynamics, LLC'","b'Boundless Dynamics, LLC'","b'Action, Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (31), Simulation (28), Action (24), Indie (22), VR (13), Flight (8), VR Only (1)'",11,-1 +/- ,-1 +/- ,b''%
b'427240',"b'Cosmic Trip'",19.99,"b'May 24, 2017'",89%,341,"b'Funktronic Labs'","b'Funktronic Labs'","b'Action, Adventure, Strategy'","b'Single-player, Steam Achievements, VR Support, SteamVR Collectibles, Steam Leaderboards'","b'Adventure (25), Action (24), Strategy (24), VR (17), VR Only (1)'",3,-1 +/- ,-1 +/- ,b''%
b'601770',"b'Sparc'",19.99,"b'Nov 16, 2017'",90%,156,"b'CCP'","b'CCP'","b'Action, Indie, Sports'","b'Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats'","b'Action (32), Sports (21), Indie (21), VR (14), Multiplayer (13)'",18,-1 +/- ,-1 +/- ,b''%
b'552080',"b'IronWolf VR'",19.99,"b'Mar 13, 2017'",98%,289,"b'Ionized Studios'","b'Ionized Studios'","b'Action, Indie, Simulation, Early Access'","b'Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Co-op, Online Co-op, Local Co-op'","b'Early Access (31), Simulation (28), Action (25), Indie (24), VR (16), Naval (11), VR Only (1)'",5,-1 +/- ,-1 +/- ,b''%
b'525680',"b'Deisim'",7.99,"b'Dec 19, 2016'",90%,103,"b'Myron Software'","b'Myron Software'","b'Indie, Simulation, Strategy, Early Access'","b'Single-player, Steam Achievements'","b'Early Access (40), Simulation (36), Indie (34), Strategy (34), God Game (26), Sandbox (18), VR (18), Resource Management (13), Top-Down (12), Relaxing (12), Puzzle (11), Difficult (11), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'425720',"b'Cloudlands : VR Minigolf'",19.99,"b'Apr 5, 2016'",83%,249,"b'Futuretown'","b'Futuretown'","b'Casual, Sports'","b'Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, VR Support, Steam Workshop, Steam Leaderboards, Includes level editor'","b'Sports (22), Casual (20), VR (11), Mini Golf (7)'",10,-1 +/- ,-1 +/- ,b''%
b'542770',"b'Castle Must Be Mine'",14.99,"b'Nov 11, 2016'",97%,179,"b'TheMiddleGray'","b'TheMiddleGray'","b'Casual, Indie, Simulation, Strategy, Early Access'","b'Single-player'","b'Early Access (36), Casual (32), Strategy (32), Indie (31), Tower Defense (27), VR (23), Simulation (20)'",3,-1 +/- ,-1 +/- ,b''%
b'465240',"b'Serious Sam VR: The Last Hope'",39.99,"b'Sep 20, 2017'",87%,771,"b'Croteam VR'","b'Devolver Digital, Croteam'","b'Violent, Gore, Action, Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, SteamVR Collectibles'","b'Action (32), Gore (28), VR (25), Indie (24), Violent (20), FPS (10), Shooter (9), Singleplayer (8)'",143,-1 +/- ,-1 +/- ,b''%
b'574140',"b'Project LUX'",24.99,"b'Feb 2, 2018'",93%,103,"b'Spicy Tails'","b'Sekai Project'","b'Adventure, Casual, Indie'","b'Single-player'","b'Anime (25), Indie (25), Adventure (24), Casual (24), VR (22)'",3,-1 +/- ,-1 +/- ,b''%
b'484870',"b'Battle Dome'",14.99,"b'Jun 8, 2017'",91%,448,"b'Bad Bird Studios'","b''","b'Action'","b'Single-player, Multi-player, Co-op'","b'Action (25), VR (24), FPS (9), Multiplayer (8)'",7,-1 +/- ,-1 +/- ,b''%
b'584930',"b'Conductor'",9.99,"b'May 2, 2017'",95%,92,"b'Overflow'","b'Overflow'","b'Action, Adventure, Indie'","b'Single-player'","b'Indie (31), Adventure (21), Action (21), Puzzle (13), VR (13), Action-Adventure (11)'",2,-1 +/- ,-1 +/- ,b''%
b'682140',"b'Undead Development'",17.99,"b'Oct 24, 2017'",93%,62,"b'Masterstrike, LadrikDev'","b'Masterstrike'","b'Action, Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (35), Indie (31), Action (22), Simulation (21), Zombies (18), VR (16), Survival (15), Base-Building (14), Building (14), Crafting (13)'",2,-1 +/- ,-1 +/- ,b''%
b'490490',"b'Blasters of the Universe'",14.99,"b'Aug 31, 2017'",90%,107,"b'Secret Location'","b'The Secret Location'","b'Action'","b'Single-player, SteamVR Collectibles, Steam Leaderboards'","b"Action (33), Bullet Hell (21), VR (20), Shoot 'Em Up (12), VR Only (1)"",6,-1 +/- ,-1 +/- ,b''%
b'678520',"b'Gal*Gun VR'",29.99,"b'Aug 9, 2017'",95%,193,"b'INTI CREATES CO., LTD.'","b'INTI CREATES CO., LTD.'","b'Action, Adventure, Indie, Simulation'","b'Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud'","b'Sexual Content (38), Anime (35), VR (33), Action (29), Simulation (26), Indie (24), Adventure (22), Nudity (20), Psychological Horror (16), VR Only (1)'",4,-1 +/- ,-1 +/- ,b''%
b'457960',"b'Holopoint'",14.99,"b'Apr 4, 2016'",92%,623,"b'Alzan Studios, LLC'","b'Alzan Studios, LLC'","b'Action, Indie, Simulation, Sports'","b'Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards'","b'Action (23), Simulation (23), Sports (23), Indie (22), VR (16)'",5,-1 +/- ,-1 +/- ,b''%
b'457320',"b'HoloBall'",14.99,"b'Apr 25, 2016'",92%,385,"b'TreeFortress Games'","b'TreeFortress Games'","b'Action, Indie, Sports'","b'Single-player, Online Multi-Player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Steam Leaderboards'","b'Action (23), Sports (22), Indie (21), VR (16)'",4,-1 +/- ,-1 +/- ,b''%
b'510930',"b'Thirst VR'",2.99,"b'Aug 10, 2016'",87%,72,"b'RLTY CHK'","b'RLTY CHK'","b'Action, Indie, Early Access'","b'Single-player, VR Support, Steam Leaderboards'","b'Early Access (35), Indie (31), Action (31), VR (18), On-Rails Shooter (10), FPS (9)'",3,-1 +/- ,-1 +/- ,b''%
b'619500',"b'cyubeVR'",19.99,"b'Jan 26, 2018'",82%,57,"b'Stonebrick Studios UG'","b'Stonebrick Studios UG'","b'Adventure, Indie, Early Access'","b'Single-player'","b'Early Access (37), Indie (33), Adventure (21), VR (17), Procedural Generation (13), Voxel (13), Building (13), Mining (13), Sandbox (13), Singleplayer (12), Open World (12), Hunting (12), Exploration (12), Atmospheric (12), Colorful (12), Crafting (12), First-Person (12)'",4,-1 +/- ,-1 +/- ,b''%
b'427760',"b'A Chair in a Room : Greenwater'",24.99,"b'Mar 30, 2016'",89%,477,"b'Wolf & Wood Interactive Ltd'","b'Wolf & Wood Interactive Ltd'","b'Adventure, Indie, Simulation'","b'Single-player, VR Support'","b'Adventure (25), Indie (24), Simulation (23), VR (15), Horror (15)'",1,-1 +/- ,-1 +/- ,b''%
b'567670',"b'Serious Sam 3 VR: BFE'",39.99,"b'Nov 9, 2017'",93%,148,"b'Croteam VR'","b'Devolver Digital, Croteam Publishing'","b'Violent, Gore, Action, Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards, Includes level editor'","b'Action (26), Gore (24), Violent (24), Indie (22), VR (14), VR Only (1)'",14,-1 +/- ,-1 +/- ,b''%
b'552460',"b'Serious Sam VR: The Second Encounter'",39.99,"b'Apr 4, 2017'",90%,72,"b'Croteam VR'","b'Devolver Digital, Croteam'","b'Violent, Gore, Action, Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards'","b'VR (61), Action (43), Indie (33), Gore (32), Violent (31), First-Person (22), Co-op (21), FPS (14), Aliens (11), Online Co-Op (10), VR Only (1)'",7,-1 +/- ,-1 +/- ,b''%
b'496250',"b'Paddle Up'",9.99,"b'Aug 24, 2016'",89%,215,"b'Pavel Jamal'","b'Pavel Jamal'","b'Indie, Sports, Early Access'","b'Single-player, Multi-player, Online Multi-Player, Steam Achievements'","b'Early Access (26), Sports (23), Indie (21), VR (21)'",3,-1 +/- ,-1 +/- ,b''%
b'525640',"b'Bullets And More VR - BAM VR'",14.99,"b'Sep 7, 2016'",92%,376,"b'Koenigz'","b'Koenigz'","b'Action, Indie, Early Access'","b'Single-player, Online Multi-Player, Steam Workshop, Includes level editor'","b'Early Access (25), Action (22), Indie (22), VR (10), Multiplayer (7), VR Only (1)'",10,-1 +/- ,-1 +/- ,b''%
b'530350',"b'Smashbox Arena'",19.99,"b'Dec 7, 2016'",96%,291,"b'BigBox VR, Inc.'","b'BigBox VR, Inc.'","b'Action, Indie'","b'Single-player, Online Multi-Player, SteamVR Collectibles, Steam Cloud'","b'VR (30), Multiplayer (25), Shooter (25), Funny (25), Action (24), Arena Shooter (23), Replay Value (12), FPS (12), Singleplayer (12)'",7,-1 +/- ,-1 +/- ,b''%
b'522020',"b'Blue Effect VR'",14.99,"b'Feb 8, 2017'",83%,100,"b'DIVR Labs'","b'DIVR Labs'","b'Action, Indie'","b'Single-player, Multi-player, Local Multi-Player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards'","b'Action (23), Indie (21), Horror (14), VR (12), Atmospheric (12), Survival (11), Survival Horror (11), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'380670',"b'Final Approach'",14.99,"b'Apr 4, 2016'",94%,299,"b'Phaser Lock Interactive'","b'Phaser Lock Interactive'","b'Action, Casual, Indie, Simulation, Strategy'","b'Single-player, Steam Achievements, VR Support, SteamVR Collectibles, Steam Cloud, Steam Leaderboards'","b'VR (27), Strategy (25), Casual (25), Indie (24), Simulation (24), Action (23)'",1,-1 +/- ,-1 +/- ,b''%
b'592030',"b'Just In Time Incorporated'",14.99,"b'Jul 27, 2017'",81%,66,"b'Second Wind Interactive'","b'Second Wind Interactive'","b'Action, Indie, Simulation'","b'Single-player, Steam Achievements, Steam Cloud'","b'Indie (21), Action (21), Simulation (20), VR (6)'",6,-1 +/- ,-1 +/- ,b''%
b'499620',"b'Ultimate Booster Experience'",4.99,"b'Jul 14, 2016'",80%,198,"b'GexagonVR'","b'GexagonVR'","b'Action, Adventure, Casual, Simulation'","b'Single-player, Steam Achievements, Full controller support'","b'Simulation (33), VR (25), Casual (22), Action (22), Adventure (22), Indie (12), Horror (10)'",16,-1 +/- ,-1 +/- ,b''%
b'459010',"b"Ghost Town Mine Ride & Shootin' Gallery"",8.99,"b'Oct 28, 2016'",88%,301,"b'Spectral Illusions'","b'Spectral Illusions'","b'Action, Indie'","b'Single-player'","b"Indie (23), Action (22), VR (15), Horror (14), Atmospheric (13), First-Person (12), Singleplayer (12), Shoot 'Em Up (12), Western (12)"",1,-1 +/- ,-1 +/- ,b''%
b'468240',"b'VR Regatta - The Sailing Game'",14.99,"b'Jan 30, 2018'",96%,65,"b'MarineVerse'","b'MarineVerse'","b'Racing, Simulation, Sports'","b'Single-player, Multi-player, Online Multi-Player, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards'","b'Racing (23), Simulation (22), Sports (22), VR (16), Sailing (15), Pirates (10), VR Only (1)'",3,-1 +/- ,-1 +/- ,b''%
b'555050',"b'Racket Fury: Table Tennis VR'",9.99,"b'Nov 9, 2017'",91%,82,"b'10Ants Hill'","b'10Ants Hill'","b'Casual, Indie, Simulation, Sports'","b'Single-player, Online Multi-Player'","b'Casual (34), Simulation (32), Sports (31), Indie (21), VR (12), Fast-Paced (9)'",7,-1 +/- ,-1 +/- ,b''%
b'509250',"b'TO THE TOP'",24.99,"b'May 18, 2017'",91%,297,"b'Electric Hat Games LLC.'","b'Electric Hat Games LLC.'","b'Action, Indie, Racing'","b'Single-player, Online Multi-Player, Online Co-op, Steam Achievements, Steam Trading Cards, SteamVR Collectibles, Steam Cloud, Stats, Steam Leaderboards'","b'Action (22), Indie (22), Racing (21), VR (14), Parkour (6), VR Only (1)'",11,-1 +/- ,-1 +/- ,b''%
b'435490',"b'Pierhead Arcade'",9.99,"b'Sep 21, 2016'",95%,187,"b'Mechabit Ltd'","b'Mechabit Ltd'","b'Casual, Indie, Simulation'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, VR Support, SteamVR Collectibles, Steam Cloud, Steam Leaderboards'","b'Simulation (34), Casual (33), Indie (33), VR (26), Sandbox (14), Arcade (6)'",3,-1 +/- ,-1 +/- ,b''%
b'527700',"b'Containment Initiative'",9.99,"b'Apr 14, 2017'",82%,63,"b'Gwyn Games'","b'Gwyn Games'","b'Action'","b'Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Online Co-op, Local Co-op, Shared/Split Screen, Steam Cloud'","b'Action (21), VR (6), Zombies (5)'",1,-1 +/- ,-1 +/- ,b''%
b'500500',"b'Simple VR Video Player'",7.99,"b'Jul 19, 2016'",81%,226,"b'simplevr.pro'","b'simplevr.pro'","b'Utilities, Video Production'","b''","b'VR (36), Utilities (26), Video Production (25)'",17,-1 +/- ,-1 +/- ,b''%
b'587470',"b'Chroma Lab'",4.99,"b'Aug 22, 2017'",97%,140,"b'Sean Tann'","b'Sean Tann'","b'Casual, Indie, Simulation'","b'Single-player'","b'Casual (22), Indie (22), Simulation (22), VR (14), Physics (12), Sandbox (10)'",2,-1 +/- ,-1 +/- ,b''%
b'451010',"b'Kittypocalypse'",14.99,"b'Aug 15, 2016'",90%,111,"b'Bolv\\xc3\\xabrk Games'","b'Bolv\\xc3\\xabrk Games'","b'Action, Casual, Indie, Strategy'","b'Single-player, Steam Achievements, Full controller support, VR Support'","b'Strategy (37), Action (25), Casual (24), Indie (24), Tower Defense (23), VR (23), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'494810',"b'VR: Vacate the Room'",3.99,"b'Jul 15, 2016'",87%,182,"b'hOSHI'","b'hOSHI'","b'Adventure, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Adventure (35), Indie (32), Puzzle (19), VR (19), Singleplayer (16), Short (11), Horror (10), Philisophical (9), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'410570',"b'Gunjack'",4.99,"b'Apr 5, 2016'",80%,161,"b'CCP'","b'CCP'","b'Action, Casual'","b'Single-player, Steam Achievements, VR Support, Partial Controller Support, Steam Leaderboards'","b'Action (24), Casual (21), VR (11)'",6,-1 +/- ,-1 +/- ,b''%
b'552450',"b'Serious Sam VR: The First Encounter'",39.99,"b'Mar 30, 2017'",82%,331,"b'Croteam VR'","b'Devolver Digital, Croteam'","b'Violent, Gore, Action, Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards'","b'Action (37), Indie (33), VR (26), Violent (25), Gore (25), VR Only (1)'",4,-1 +/- ,-1 +/- ,b''%
b'569630',"b'Out of Ammo: Death Drive'",14.99,"b'Aug 16, 2017'",86%,50,"b'RocketWerkz'","b'RocketWerkz'","b'Violent, Gore, Action, Indie, Strategy'","b'Single-player, Steam Achievements'","b'Action (23), Violent (22), Gore (22), Strategy (22), Indie (20), VR (8)'",2,-1 +/- ,-1 +/- ,b''%
b'570000',"b'Old Friend'",2.99,"b'Dec 22, 2016'",94%,108,"b'Tyler Hurd'","b'Wevr, Inc'","b'Casual'","b'Single-player'","b'Casual (21), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'650090',"b'VeeR VR'",0.0,"b'Jul 20, 2017'",95%,62,"b'Velocious Technologies'","b'Velocious Technologies'","b'Animation & Modeling, Video Production'","b''","b'Video Production (22), Animation & Modeling (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'561080',"b'The Price of Freedom'",0.0,"b'Dec 22, 2016'",96%,238,"b'Construct Studio'","b'Construct Studio Inc.'","b'Adventure, Indie'","b'Single-player'","b'Indie (24), Adventure (22), VR (18), Story Rich (16), Atmospheric (15), Cinematic (14), Cold War (14), Mystery (14), Historical (13)'",2,-1 +/- ,-1 +/- ,b''%
b'689580',"b'TurnSignal'",0.0,"b'Aug 28, 2017'",98%,65,"b'Ben Otter'","b'Otter-Co'","b'Software Training, Utilities'","b'Steam Cloud'","b'Utilities (22), Software Training (21), VR (13)'",23,-1 +/- ,-1 +/- ,b''%
b'719410',"b'Magical Squash'",9.99,"b'Nov 10, 2017'",97%,70,"b'RISING GAME'","b'RISING GAME'","b'Action, Casual, Indie, Simulation, Sports'","b'Single-player, Steam Achievements, Stats, Steam Leaderboards'","b'VR (22), Action (21), Casual (21), Sports (21), Indie (21), Simulation (20)'",1,-1 +/- ,-1 +/- ,b''%
b'436490',"b'Firebird - La Peri'",6.99,"b'Aug 19, 2016'",81%,162,"b'Innerspace VR'","b'Innerspace VR'","b'Adventure, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards, VR Support'","b'Indie (22), Adventure (22), VR (9), VR Only (1)'",1,-1 +/- ,-1 +/- ,b''%
b'434430',"b"Abbot's Book Demo"",0.0,"b'Apr 4, 2016'",89%,164,"b"The Abbot's Book, LLC"","b'Blackthorn Media, LLC'","b'Adventure, Free to Play, Indie, RPG'","b'Single-player, VR Support'","b'Adventure (28), Free to Play (25), RPG (23), Indie (23), Horror (11), VR (9)'",1,-1 +/- ,-1 +/- ,b''%
b'429830',"b'Unseen Diplomacy'",2.99,"b'Apr 4, 2016'",89%,140,"b'Triangular Pixels'","b'Triangular Pixels'","b'Action, Indie, Simulation'","b'Single-player, VR Support'","b'Action (24), Simulation (24), Indie (23), VR (16)'",1,-1 +/- ,-1 +/- ,b''%
b'436220',"b'A-10 VR'",4.99,"b'Apr 5, 2016'",95%,134,"b'Futuretown'","b'Futuretown'","b'Action, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards, VR Support'","b'Action (22), Indie (21), VR (7)'",5,-1 +/- ,-1 +/- ,b''%
b'490840',"b'Gnomes & Goblins (preview)'",0.0,"b'Sep 8, 2016'",96%,466,"b'Wevr, Inc.'","b'Wevr, Inc., Reality One'","b'Adventure, Casual, Indie'","b'Single-player'","b'Adventure (22), Indie (22), Casual (21), VR (9)'",4,-1 +/- ,-1 +/- ,b''%
b'494960',"b'Twisted Arrow'",19.99,"b'Mar 28, 2017'",88%,72,"b'Phaser Lock Interactive'","b'Phaser Lock Interactive'","b'Action, Adventure'","b'Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards'","b'Action (21), Adventure (20), VR (16), Action-Adventure (10), FPS (10)'",3,-1 +/- ,-1 +/- ,b''%
b'499540',"b'Wake Up'",0.0,"b'Aug 9, 2016'",87%,70,"b'Black Cell OG'","b'Black Cell OG'","b'Adventure, Indie'","b'Single-player, Steam Achievements'","b'Adventure (33), Indie (33), VR (15), Free to Play (15), Singleplayer (13), Great Soundtrack (13)'",1,-1 +/- ,-1 +/- ,b''%
b'555060',"b'Final Soccer VR'",19.99,"b'Nov 17, 2016'",89%,58,"b'Ivanovich Games'","b'Ivanovich Games'","b'Action, Casual, Indie, Simulation, Sports'","b'Single-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Leaderboards'","b'Simulation (26), Sports (25), Action (24), Casual (24), Indie (24), VR (9)'",6,-1 +/- ,-1 +/- ,b''%
b'501180',"b"Acan's Call: Act 1"",0.0,"b'Aug 11, 2016'",84%,279,"b'Cyberith GmbH'","b'Cyberith GmbH'","b'Action, Adventure, RPG'","b'Single-player'","b'Adventure (27), RPG (25), Action (24), VR (10)'",3,-1 +/- ,-1 +/- ,b''%
b'509540',"b'SVRVIVE: The Deus Helix'",18.99,"b'Nov 17, 2016'",80%,63,"b'SVRVIVE Studios'","b'SVRVIVE Studios'","b'Adventure, Indie'","b'Single-player'","b'Adventure (23), Indie (21), VR (13), Puzzle (7)'",1,-1 +/- ,-1 +/- ,b''%
b'501180',"b"Acan's Call: Act 1"",0.0,"b'Aug 11, 2016'",84%,279,"b'Cyberith GmbH'","b'Cyberith GmbH'","b'Action, Adventure, RPG'","b'Single-player'","b'Adventure (27), RPG (25), Action (24), VR (10)'",3,-1 +/- ,-1 +/- ,b''%
b'509540',"b'SVRVIVE: The Deus Helix'",18.99,"b'Nov 17, 2016'",80%,63,"b'SVRVIVE Studios'","b'SVRVIVE Studios'","b'Adventure, Indie'","b'Single-player'","b'Adventure (23), Indie (21), VR (13), Puzzle (7)'",1,-1 +/- ,-1 +/- ,b''%
b'517670',"b'Cowbots and Aliens'",19.99,"b'Nov 7, 2016'",87%,78,"b'Wizard Games Inc'","b'Wizard Games Inc'","b'Action, Adventure, Casual, Indie, Early Access'","b'Single-player, Multi-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer'","b'Early Access (28), VR (25), Adventure (23), Action (23), Casual (21), Indie (21), FPS (13), Shooter (13), Western (6)'",15,-1 +/- ,-1 +/- ,b''%
b'532270',"b'Lethal VR'",14.99,"b'Nov 8, 2016'",88%,85,"b'Three Fields Entertainment'","b'Team17 Digital Ltd'","b'Action, Simulation'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Action (21), Simulation (19), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'529670',"b'The Bellows'",0.0,"b'Sep 13, 2016'",84%,142,"b'castlesteps, Evan Davis, Bryce Davis, Gehrig Gosslin'","b'castlesteps'","b'Gore, Adventure, Free to Play, Indie'","b'Single-player'","b'Free to Play (26), Adventure (22), Indie (22), Gore (21), VR (12), Horror (9)'",2,-1 +/- ,-1 +/- ,b''%
b'528580',"b'Found'",0.0,"b'Sep 14, 2016'",88%,92,"b'Priyam Parikh, Andrew Moran, Jake Stull, Jewel Lim, Niko Korolog, Aaron Bales'","b'FoundVR'","b'Adventure, Casual, Free to Play, Indie, Early Access'","b'Single-player'","b'Early Access (37), Adventure (33), Free to Play (28), VR (26), Casual (23), Indie (23), Fantasy (15), First-Person (14), Cinematic (14), Interactive Fiction (13), Experimental (12), Dragons (12)'",2,-1 +/- ,-1 +/- ,b''%
b'555060',"b'Final Soccer VR'",19.99,"b'Nov 17, 2016'",89%,58,"b'Ivanovich Games'","b'Ivanovich Games'","b'Action, Casual, Indie, Simulation, Sports'","b'Single-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Leaderboards'","b'Simulation (26), Sports (25), Action (24), Casual (24), Indie (24), VR (9)'",6,-1 +/- ,-1 +/- ,b''%
b'528260',"b'TITAN SLAYER'",12.99,"b'Apr 27, 2017'",87%,56,"b'COLOPL, Inc.'","b'COLOPL, Inc.'","b'Action'","b'Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards'","b'Action (34), VR (14), Shooter (11)'",7,-1 +/- ,-1 +/- ,b''%
b'705100',"b'Marshmallow Melee'",14.99,"b'Oct 6, 2017'",93%,60,"b'TriHelix LLC'","b'TriHelix LLC'","b'Action, Adventure, Indie, RPG, Strategy, Early Access'","b'Single-player'","b'Early Access (36), Strategy (32), Adventure (31), Indie (31), Action (21), RPG (21), VR (15), Dungeon Crawler (10), Rogue-lite (10)'",2,-1 +/- ,-1 +/- ,b''%
